Tempo;Politica;Status Finalizacao;Energia CPU;Energia Transmissoes;Tempo CPU;Tempo Transmissoes;Custo
380427;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
380600;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
380649;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
380723;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
382409;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
382848;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
384048;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
385024;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
387699;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
390419;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
390608;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
390879;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
393935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
395920;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
401173;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
401633;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
404227;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
404403;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
404826;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
408505;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
410181;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
411113;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
411123;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
412479;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
412803;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
413288;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
416464;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
416909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
418961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
419431;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
420447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
421259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
422543;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
423122;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
423662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
424129;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
425369;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
425425;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
426261;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
428849;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
429286;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
429627;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
430657;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
430878;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
432190;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
435610;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
435785;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
437259;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
437778;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
437858;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
438542;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
438955;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
439746;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
440312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
440612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
440961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
441474;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
443145;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
444362;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
444918;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
446776;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
447303;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
447906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
448076;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
448089;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
448216;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
449842;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
453277;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
453282;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
453337;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
453560;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
453932;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
453961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
455172;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
456312;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
456540;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
457926;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
458094;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
459231;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
461153;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
462361;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
463653;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
463744;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
465411;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
465612;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
466374;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
468652;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
468824;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
469053;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
469547;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
469623;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
470283;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
470496;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
472287;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
472906;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
474105;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
476724;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
478967;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
478986;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
479090;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
480427;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
480600;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
480649;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
480723;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
482409;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
482848;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
484048;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
485024;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
487699;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
490419;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
490608;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
490879;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
493935;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
495920;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
501173;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
501633;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
504227;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
504403;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
504826;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
508505;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
510181;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
511113;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
511123;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
512479;POLITICA1;TAREFA_CONCLUIDA;11000;0;12500;0;11300
512803;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
513288;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
516464;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
516909;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
518961;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
519431;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
520447;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
521259;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
522543;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
523662;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
524129;POLITICA1;TAREFA_CONCLUIDA;7040;0;25000;0;10632
