Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
389957;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
392056;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
392079;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
392418;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
394790;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
395032;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
398462;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
398808;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
399713;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
399758;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
400571;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
400711;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
401455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
401462;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
401740;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
402360;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
404912;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
406846;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
407023;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
409494;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
409914;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
409937;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
410018;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
410869;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
411035;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
411518;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
414210;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
415021;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
416705;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
417050;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
420107;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
420370;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
420805;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
422079;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
422354;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
422869;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
426146;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
426457;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
427183;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
428043;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
429805;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
430150;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
431682;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
434498;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
434529;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
434757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435018;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435563;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435595;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
435952;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
436294;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
437170;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
437453;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
437668;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
438093;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
438433;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
441547;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
441622;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
441688;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
443456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
444793;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
445817;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
446205;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
448003;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
448642;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
450866;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
451026;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
451169;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
451890;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
452778;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
459690;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
459861;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
462700;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
462943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
463563;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
463918;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
467189;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
468444;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
469314;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
469943;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
471219;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
471697;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
472035;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
472243;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
472820;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
474545;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
475404;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
476899;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
477519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
479571;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
480026;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
480360;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
481150;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
482671;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
482779;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
483722;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
485271;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
485647;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
486173;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
489096;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
489957;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
492056;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
492079;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
492418;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
494790;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
495032;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
498462;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
498808;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
499713;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
499758;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
500571;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
500711;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
501455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
501462;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
501740;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
502360;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
504912;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
506846;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
507023;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
509494;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
509914;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
509937;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
510018;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
510869;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
511035;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
511518;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
514210;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
515021;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
516705;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
517050;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
520107;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
520370;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
520805;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
522079;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
522869;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
