Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
863400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
865583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
866047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
866421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
866500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
868744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
869908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
871347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
871757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
872371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
875825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
876894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
878268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
878694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
879523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
880145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
881042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
881554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
883228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
883305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
883605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
889264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
890319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
890437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
890654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
892090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
892599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
893456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
894066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
894572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
894809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
895739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
895879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
897009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
897557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
899005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
900207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
900490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
900577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
901346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
901686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
902969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
904004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
904878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
905385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
907298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
908209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
909308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
909653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
910794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
911278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
914723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
915345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
917300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
918155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
918491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
918953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
920602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
920884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
922774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
923048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
927841;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
927968;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
928537;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
928947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
929171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
929486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
929495;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
931317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
932263;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
932639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
933519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
934331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
934770;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
935188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
935531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
935920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
938844;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
941054;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
942366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
944211;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
946338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
946465;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
947455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
947521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
947870;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
948133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
948274;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
948698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
950357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
952632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
953223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
954461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
954809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
955378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
956001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
957848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
958959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
959653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
960341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
963400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
965583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
966047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
966421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
966500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
968744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
969908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
971347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
971757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
972371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
975825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
976894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
978268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
978694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
979523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
980145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
981042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
981554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
983228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
983305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
983605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
989264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
990319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
990437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
990654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
992090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
992599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
993456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
994066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
994572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
994809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
995739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
995879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
997009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
997557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
999005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1000207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1000490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1000577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1001346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1001686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1002969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1004004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1004878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1005385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1007298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1008209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1009308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1009653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1010794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1011278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1014723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1015345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1017300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1018155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1018491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1018953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1020602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1020884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1022774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1023048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1027841;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1027968;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1028537;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1028947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1029171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1029486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1029495;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1031317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1032263;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1032639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1033519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1034331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1034770;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1035188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1035531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1035920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1038844;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1041054;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1042366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1044211;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1046338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1046465;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1047455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1047521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1047870;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1048133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1048274;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1048698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1050357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1052632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1053223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1054461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1054809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1055378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1056001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1057848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1058959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1059653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1060341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1063400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1065583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1066047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1066421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1066500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1068744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1069908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1071347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1071757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1072371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1075825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1076894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1078268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1078694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1079523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1080145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1081042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1081554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1083228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1083305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1083605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1089264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1090319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1090437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1090654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1092090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1092599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1093456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1094066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1094572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1094809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1095739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1095879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1097009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1097557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1099005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1100207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1100490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1100577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1101346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1101686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1102969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1104004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1104878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1105385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1107298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1108209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1109308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1109653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1110794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1111278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1114723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1115345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1117300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1118155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1118491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1118953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1120602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1120884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1122774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1123048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1127841;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1127968;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1128537;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1128947;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1129171;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1129486;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1129495;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1131317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1132263;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1132639;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1133519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1134331;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1134770;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1135188;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1135531;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1135920;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1138844;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1141054;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1142366;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1144211;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1146338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1146465;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1147455;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1147521;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1147870;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1148133;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1148274;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1148698;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1150357;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1152632;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1153223;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1154461;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1154809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1155378;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1156001;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1157848;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1158959;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1159653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1160341;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1163400;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1165583;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1166047;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1166421;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1166500;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1168744;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1169908;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1171347;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1171757;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1172371;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1175825;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1176894;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1178268;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1178694;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1179523;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1180145;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1181042;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1181554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1183228;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1183305;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1183605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1189264;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1190319;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1190437;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1190654;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1192090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1192599;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1193456;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1194066;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1194572;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1194809;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1195739;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1195879;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1197009;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1197557;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1199005;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1200207;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1200490;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1200577;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1201346;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1201686;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1202969;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1204004;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1204878;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1205385;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1207298;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1208209;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1209308;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1209653;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1210794;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1211278;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1214723;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1215345;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1217300;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1218155;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1218491;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1218953;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1220602;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1220884;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
1222774;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
1223048;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
